"StudyID","CiteAuth","CiteYear","OceanBasin","OceanBasinQ","LocatName","LocatLatitude","LocatLongitude","MonthRange","YearEnd","SampleMethod","SampleDepth","stomachs_used","pred_life","pred_life_est","pred_age","pred_age_est","pred_flmean","pred_flmean_se","pred_flmean_est","pred_flmin","pred_flmax","pred_flest","est_note","est_ref","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","prey_age_reported_2","prey_age_use","Include","FO","pFOuse","N","pN","Total Mass (g)","pM","maxl_use","maxl_type","gape_lmax","gape_height_limit","lat_cat","pred_life_adjust","rep_ID"
"Iversen1962","Iversen, RTB","1962.0","N Pacific","NE Pacific","Central NE Pacific",15,-150,"Year-round",1957,"longline, troll, gillnet","surface, subsurface","348","juvenile","Estimated: by meta-analysis","2–4 yo","Estimated: by meta-analysis",67,NA,"Measured: study reported",50,85,"Measured: study reported","Study reported FL mean and range, synthesis effort estimated age range and life stage based on N Pacific age and growth curves (Xu et al. 2014); supported by local knowledge that primarily juveniles enter the California Current System (Barb Muhling, pers. comm.).","Iversen (1962); Xu et al. (2014)","Actinopterygii","Perciformes","Bramidae","Brama orcini","none","adult","0","Yes",9,2.6,10,0.1529519731,0,0,0,"NO",7.2721,6.2512,"tropical","juvenile","Iversen1962_40"
"Iversen1962","Iversen, RTB","1962.0","N Pacific","NE Pacific","Central NE Pacific",15,-150,"Year-round",1957,"longline, troll, gillnet","surface, subsurface","348","juvenile","Estimated: by meta-analysis","2–4 yo","Estimated: by meta-analysis",67,NA,"Measured: study reported",50,85,"Measured: study reported","Study reported FL mean and range, synthesis effort estimated age range and life stage based on N Pacific age and growth curves (Xu et al. 2014); supported by local knowledge that primarily juveniles enter the California Current System (Barb Muhling, pers. comm.).","Iversen (1962); Xu et al. (2014)","Actinopterygii","Perciformes","Scombridae","Katsuwonus pelamis","none","adult","0","Yes",2,0.6,9,0.1376567758,0,0,0,"NO",7.2721,6.2512,"tropical","juvenile","Iversen1962_40"
"Iversen1962","Iversen, RTB","1962.0","N Pacific","NE Pacific","Central NE Pacific",15,-150,"Year-round",1957,"longline, troll, gillnet","surface, subsurface","348","juvenile","Estimated: by meta-analysis","2–4 yo","Estimated: by meta-analysis",67,NA,"Measured: study reported",50,85,"Measured: study reported","Study reported FL mean and range, synthesis effort estimated age range and life stage based on N Pacific age and growth curves (Xu et al. 2014); supported by local knowledge that primarily juveniles enter the California Current System (Barb Muhling, pers. comm.).","Iversen (1962); Xu et al. (2014)","Malacostraca","Stomatopoda","Odontodactylidae","Odontodactylus hansenii","none","adult","0","Yes",1,0.3,3,0.04588559192,0,0,0,"NO",7.2721,6.2512,"tropical","juvenile","Iversen1962_40"
"Iversen1962","Iversen, RTB","1962.0","N Pacific","NE Pacific","Central NE Pacific",15,-150,"Year-round",1957,"longline, troll, gillnet","surface, subsurface","348","juvenile","Estimated: by meta-analysis","2–4 yo","Estimated: by meta-analysis",67,NA,"Measured: study reported",50,85,"Measured: study reported","Study reported FL mean and range, synthesis effort estimated age range and life stage based on N Pacific age and growth curves (Xu et al. 2014); supported by local knowledge that primarily juveniles enter the California Current System (Barb Muhling, pers. comm.).","Iversen (1962); Xu et al. (2014)","Actinopterygii","Perciformes","Tetragonuridae","Tetragonurus cuvieri","none","adult","0","Yes",2,0.6,3,0.04588559192,0,0,0,"NO",7.2721,6.2512,"tropical","juvenile","Iversen1962_40"
"Iversen1962","Iversen, RTB","1962.0","N Pacific","NE Pacific","Central NE Pacific",15,-150,"Year-round",1957,"longline, troll, gillnet","surface, subsurface","348","juvenile","Estimated: by meta-analysis","2–4 yo","Estimated: by meta-analysis",67,NA,"Measured: study reported",50,85,"Measured: study reported","Study reported FL mean and range, synthesis effort estimated age range and life stage based on N Pacific age and growth curves (Xu et al. 2014); supported by local knowledge that primarily juveniles enter the California Current System (Barb Muhling, pers. comm.).","Iversen (1962); Xu et al. (2014)","Malacostraca","Stromatopoda","Protosquillidae","Echinosquilla guerinii","none","adult","0","Yes",2,0.6,2,0.03059039462,0,0,0,"NO",7.2721,6.2512,"tropical","juvenile","Iversen1962_40"
"Iversen1962","Iversen, RTB","1962.0","N Pacific","NE Pacific","Central NE Pacific",15,-150,"Year-round",1957,"longline, troll, gillnet","surface, subsurface","348","juvenile","Estimated: by meta-analysis","2–4 yo","Estimated: by meta-analysis",67,NA,"Measured: study reported",50,85,"Measured: study reported","Study reported FL mean and range, synthesis effort estimated age range and life stage based on N Pacific age and growth curves (Xu et al. 2014); supported by local knowledge that primarily juveniles enter the California Current System (Barb Muhling, pers. comm.).","Iversen (1962); Xu et al. (2014)","Actinopterygii","Perciformes","Chiasmodontidae","Chiasmodon niger","none","adult","0","Yes",1,0.3,1,0.01529519731,0,0,0,"NO",7.2721,6.2512,"tropical","juvenile","Iversen1962_40"
"Iversen1962","Iversen, RTB","1962.0","N Pacific","NE Pacific","Central NE Pacific",15,-150,"Year-round",1957,"longline, troll, gillnet","surface, subsurface","348","juvenile","Estimated: by meta-analysis","2–4 yo","Estimated: by meta-analysis",67,NA,"Measured: study reported",50,85,"Measured: study reported","Study reported FL mean and range, synthesis effort estimated age range and life stage based on N Pacific age and growth curves (Xu et al. 2014); supported by local knowledge that primarily juveniles enter the California Current System (Barb Muhling, pers. comm.).","Iversen (1962); Xu et al. (2014)","Actinopterygii","Tetraodontiformes","Ostraciidae","Lactoria diaphana","none","adult","0","Yes",1,0.3,1,0.01529519731,0,0,0,"NO",7.2721,6.2512,"tropical","juvenile","Iversen1962_40"
"Iversen1962","Iversen, RTB","1962.0","N Pacific","NE Pacific","Central NE Pacific",15,-150,"Year-round",1957,"longline, troll, gillnet","surface, subsurface","348","juvenile","Estimated: by meta-analysis","2–4 yo","Estimated: by meta-analysis",67,NA,"Measured: study reported",50,85,"Measured: study reported","Study reported FL mean and range, synthesis effort estimated age range and life stage based on N Pacific age and growth curves (Xu et al. 2014); supported by local knowledge that primarily juveniles enter the California Current System (Barb Muhling, pers. comm.).","Iversen (1962); Xu et al. (2014)","Actinopterygii","Perciformes","Coryphaenidae","Coryphaena hippurus","none","adult","0","Yes",1,0.3,1,0.01529519731,0,0,0,"NO",7.2721,6.2512,"tropical","juvenile","Iversen1962_40"
"Jordan1880","Jordan & Gilbert","1880.0","N Pacific","NE Pacific","Central CA, Santa Barbara Channel",34.345859,-119.723274,"NA",1880,"NA","NA","1","juvenile","Estimated: by meta-analysis","2–5 yo","Estimated: by meta-analysis",68.4,6.5,"Estimated: by meta-analysis",37,105,"Estimated: by meta-analysis","Synthesis estimated FL mean and range based on historical catch data (ISC 2006), although the period reported by ISC is later than 1880 no catch data are currently available before the early to mid 1900's; this synthesis effort estimated age range and life stage based on N Pacific age and growth curves (Xu et al. 2014); supported by local knowledge that primarily juveniles enter the California Current System (Barb Muhling, pers. comm.).","ISC (2006); Xu et al. (2014)","Actinopterygii","Myctophiformes","Myctophidae","Tarletonbeania crenularis","none",NA,"0","Yes",0,100,0,0,0,0,0,"NO",7.38732,6.28564,"temperate","juvenile","Jordan1880_41"
"Jordan1880","Jordan & Gilbert","1880.0","N Pacific","NE Pacific","Central CA, Santa Barbara Channel",34.345859,-119.723274,"NA",1880,"NA","NA","1","juvenile","Estimated: by meta-analysis","2–5 yo","Estimated: by meta-analysis",68.4,6.5,"Estimated: by meta-analysis",37,105,"Estimated: by meta-analysis","Synthesis estimated FL mean and range based on historical catch data (ISC 2006), although the period reported by ISC is later than 1880 no catch data are currently available before the early to mid 1900's; this synthesis effort estimated age range and life stage based on N Pacific age and growth curves (Xu et al. 2014); supported by local knowledge that primarily juveniles enter the California Current System (Barb Muhling, pers. comm.).","ISC (2006); Xu et al. (2014)","Actinopterygii","Gadiformes","Merlucciidae","Merluccius productus","none",NA,"0","Yes",0,100,0,0,0,0,0,"NO",7.38732,6.28564,"temperate","juvenile","Jordan1880_41"
"Joubin1918","Joubin & Rouie","1918.0","N Atlantic","NE Atlantic","Golfe de Gascogne",46.307336,-12.25,"NA",1918,"troll","surface","not reported","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Synthesis effort estimated FL mean and range from a study in a similar location (Mediterranean) (Goni et al. 2011), and corroborated with ICCAT catch data (2020) for the N Atlantic, albeit both sources of information date later than the observed albacore stomach from 1918; this is a proxy for the likely size of that specimen; we then used N Atlantic age / growth curves from Santiago & Arrizabalaga (2005) to provide a likely age and life stage for this sample.","Goni et al. (2011) length values for the Mediterranean; Santiago & Arrizabalaga (2005)","Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus olfersii","none","adult; juvenile","0","Yes",0,0,1,0,0,0,68,"SL",7.75767,6.39634,"temperate","mixed","Joubin1918_42"
"Joubin1918","Joubin & Rouie","1918.0","N Atlantic","NE Atlantic","Golfe de Gascogne",46.307336,-12.25,"NA",1918,"troll","surface","not reported","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Synthesis effort estimated FL mean and range from a study in a similar location (Mediterranean) (Goni et al. 2011), and corroborated with ICCAT catch data (2020) for the N Atlantic, albeit both sources of information date later than the observed albacore stomach from 1918; this is a proxy for the likely size of that specimen; we then used N Atlantic age / growth curves from Santiago & Arrizabalaga (2005) to provide a likely age and life stage for this sample.","Goni et al. (2011) length values for the Mediterranean; Santiago & Arrizabalaga (2005)","Malacostraca","Euphausiacea","Euphausiidae","Meganyctiphanes norvegica","none","adult; juvenile","0","Yes",0,0,50,0,0,0,40,"TL",7.75767,6.39634,"temperate","mixed","Joubin1918_42"
"Joubin1918","Joubin & Rouie","1918.0","N Atlantic","NE Atlantic","Golfe de Gascogne",46.307336,-12.25,"NA",1918,"troll","surface","not reported","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Synthesis effort estimated FL mean and range from a study in a similar location (Mediterranean) (Goni et al. 2011), and corroborated with ICCAT catch data (2020) for the N Atlantic, albeit both sources of information date later than the observed albacore stomach from 1918; this is a proxy for the likely size of that specimen; we then used N Atlantic age / growth curves from Santiago & Arrizabalaga (2005) to provide a likely age and life stage for this sample.","Goni et al. (2011) length values for the Mediterranean; Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Gonatidae","Gonatus steenstrupi","none","adult; juvenile","0","Yes",0,0,1,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Joubin1918_42"
"Joubin1918","Joubin & Rouie","1918.0","N Atlantic","NE Atlantic","Golfe de Gascogne",46.307336,-12.25,"NA",1918,"troll","surface","not reported","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Synthesis effort estimated FL mean and range from a study in a similar location (Mediterranean) (Goni et al. 2011), and corroborated with ICCAT catch data (2020) for the N Atlantic, albeit both sources of information date later than the observed albacore stomach from 1918; this is a proxy for the likely size of that specimen; we then used N Atlantic age / growth curves from Santiago & Arrizabalaga (2005) to provide a likely age and life stage for this sample.","Goni et al. (2011) length values for the Mediterranean; Santiago & Arrizabalaga (2005)","Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox saurus","none","adult; juvenile","0","Yes",0,0,178,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Joubin1918_42"
"Joubin1918","Joubin & Rouie","1918.0","N Atlantic","NE Atlantic","Golfe de Gascogne",46.307336,-12.25,"NA",1918,"troll","surface","not reported","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Synthesis effort estimated FL mean and range from a study in a similar location (Mediterranean) (Goni et al. 2011), and corroborated with ICCAT catch data (2020) for the N Atlantic, albeit both sources of information date later than the observed albacore stomach from 1918; this is a proxy for the likely size of that specimen; we then used N Atlantic age / growth curves from Santiago & Arrizabalaga (2005) to provide a likely age and life stage for this sample.","Goni et al. (2011) length values for the Mediterranean; Santiago & Arrizabalaga (2005)","Malacostraca","Amphipoda","Hyperiidae","Themisto gaudichaudii","none","adult; juvenile","0","Yes",0,0,NA,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Joubin1918_42"
"Joubin1918","Joubin & Rouie","1918.0","N Atlantic","NE Atlantic","Golfe de Gascogne",46.307336,-12.25,"NA",1918,"troll","surface","not reported","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Synthesis effort estimated FL mean and range from a study in a similar location (Mediterranean) (Goni et al. 2011), and corroborated with ICCAT catch data (2020) for the N Atlantic, albeit both sources of information date later than the observed albacore stomach from 1918; this is a proxy for the likely size of that specimen; we then used N Atlantic age / growth curves from Santiago & Arrizabalaga (2005) to provide a likely age and life stage for this sample.","Goni et al. (2011) length values for the Mediterranean; Santiago & Arrizabalaga (2005)","Actinopterygii","Stomiiformes","Sternoptychidae","Maurolicus muelleri","none","adult; juvenile","0","Yes",0,0,100,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Joubin1918_42"
"Madigan2015","Madigan et al.","2015.0","N Pacific","NE Pacific","Mexico to California",34.633208,-124.292542,"Jul–Oct",2010,"troll, pole-line","surface","86","juvenile","Estimated: study estimated and the synthesis effort considered accurate","2–4 yo","Estimated: by meta-analysis",75.6,8.9,"Estimated: by meta-analysis",54,99,"Estimated: by meta-analysis","Madigan et al. (2015) reports an unknown type of length from 66-83 cm, and then in ESM 80-95 cm for FL. This doens't add up, entirely, so we used the reported FL mean and range by Glaser (2010); synthesis effort estimated age range and life stage based on N Pacific age and growth curves (Xu et al. 2014)","Glaser (2010); Xu et al. (2014)","Actinopterygii","Clupeiformes","Clupeidae","Sardinops sagax","juvenile","young-of-year","2","Yes",25,29.0697674418605,51,3.90206579954093,122,7.4327699862311,0,"TL",7.97988,6.46276,"temperate","juvenile","Madigan2015_43"
