"StudyID","CiteAuth","CiteYear","OceanBasin","OceanBasinQ","LocatName","LocatLatitude","LocatLongitude","MonthRange","YearEnd","stomachs_used","pred_life","pred_life_est","pred_age","pred_age_est","pred_flmean","pred_flmean_se","pred_flmean_est","pred_flmin","pred_flmax","pred_flest","est_note","est_ref","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","prey_age_reported_2","prey_age_use","Include","FO","pFOuse","N","pN","Total Mass (g)","pM","maxl_use","maxl_type","gape_lmax","gape_height_limit","b_shape_r","eye_body_r","standard_total","maxtl_use","measure","l_adult","l_juve","l_larva","larva_adult","juve_adult","larva_adult_u","juve_adult_u","larva_adult_use","juve_adult_use","prey_length","prey_frac","prey_proba","life_stage"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Actinopterygii","Stomiiformes","Phosichthyidae","Vinciguerria lucetia","juvenile","adult","2","Yes",60.501,20.1,0,0,0,4.95,0,"NO",7.38732,6.28564,5.53218303463821,0.059529623388583,0.828798376516937,0,"l_max",8,4.5,1.45,18.125,56.25,18.125,56.25,18.125,56.25,7.38732,92.3415,"adult","juvenile"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Cephalopoda","Oegopsida","Pyroteuthidae","Pterygioteuthis microlampas","juvenile",NA,"2","Yes",0,0.332225913621262,0,0,0,0,0,"NO",7.38732,6.28564,4.93426901451436,0.134293187001573,0.531265219678776,0,"l_max",9.41149507777527,3.19990832644359,NA,NA,34,12.5,35.75,12.5,34,7.38732,78.4925236527484,"adult","juvenile"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Actinopterygii","Clupeiformes","Engraulidae","Engraulis mordax","juvenile","postlarvae","2","Yes",38.3775,12.75,0,0,0,2,0,"NO",7.38732,6.28564,5.94195536299165,0.0507285341763106,0.851299405873863,0,"l_max",29.1319362246502,11.2768785385743,4.69869939107262,16.1290322580645,38.7096774193549,12.2660925374482,48.3115500472468,16.1290322580645,38.7096774193549,7.38732,25.3581497056456,"juvenile","juvenile"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Cephalopoda","Oegopsida","Onychoteuthidae","Onychoteuthis banksii","juvenile",NA,"2","Yes",0,0.332225913621262,0,0,0,0,0,"NO",7.38732,6.28564,4.89567531831975,0.04321980221303,0.788906647624305,0,"l_max",46.9003526734385,NA,NA,NA,NA,2.2162814988902,47.6527614571093,2.2162814988902,47.6527614571093,7.38732,15.751096908454,"juvenile","juvenile"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Actinopterygii","Perciformes","Carangidae","Trachurus symmetricus","juvenile",NA,"2","Yes",16.1035,5.35,0,0,0,1.75,0,"NO",7.38732,6.28564,5.30219415600652,0.0577646710368977,0.801525786105415,0,"l_max",81,25,1.99619279596024,2.4644355505682,30.8641975308642,2.83716522622231,39.0625189036153,2.4644355505682,30.8641975308642,7.38732,9.12014814814815,"juvenile","juvenile"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus mexicanus","larva","postlarvae","1","Yes",3,0.996677740863787,0,0,0,0,0,"NO",7.38732,6.28564,NA,NA,NA,0,"l_max",NA,NA,NA,NA,NA,17.3397107607587,55.0321262222587,17.3397107607587,55.0321262222587,NA,NA,NA,"larva"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Actinopterygii","Myctophiformes","Myctophidae","Nannobrachium ritteri","larva","postlarvae","1","Yes",3,0.996677740863787,0,0,0,0,0,"NO",7.38732,6.28564,5.21753816670108,0.0420774393121144,0.834909500490982,0,"l_max",14.3728152487703,NA,2.03614882690913,14.1666666666667,NA,17.3397107607587,55.0321262222587,14.1666666666667,55.0321262222587,7.38732,51.3978637597254,"juvenile","larva"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Actinopterygii","Myctophiformes","Myctophidae","Tarletonbeania crenularis","larva","postlarvae","1","Yes",3,0.996677740863787,0,0,0,0,0,"NO",7.38732,6.28564,5.1341670180892,0.0655478664524842,0.820391900815025,0,"l_max",12.7,5,2.64507730737492,20.8273803730309,39.3700787401575,17.3397107607587,55.0321262222587,20.8273803730309,39.3700787401575,7.38732,58.167874015748,"adult","larva"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Actinopterygii","Myctophiformes","Myctophidae","Ceratoscopelus townsendi","larva","postlarvae","1","Yes",3,0.996677740863787,0,0,0,0,0,"NO",7.38732,6.28564,5.81498036971857,0.0788866667037566,0.771725736829658,0,"l_max",18.4,NA,1.87890584802416,10.2114448262183,NA,17.3397107607587,55.0321262222587,10.2114448262183,55.0321262222587,7.38732,40.1484782608696,"juvenile","larva"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Actinopterygii","Myctophiformes","Myctophidae","Nannobrachium regale","larva","postlarvae","1","Yes",3,0.996677740863787,0,0,0,0,0,"NO",7.38732,6.28564,5.85569241330535,0.0418980138519684,0.875994838700788,0,"l_max",21,NA,2.28311847472327,10.8719927367775,NA,17.3397107607587,55.0321262222587,10.8719927367775,55.0321262222587,7.38732,35.1777142857143,"juvenile","larva"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Actinopterygii","Clupeiformes","Clupeidae","Sardinops sagax","larva","postlarvae","1","Yes",3,0.996677740863787,0,0,0,0,0,"NO",7.38732,6.28564,5.64779797430361,0.0483820286711635,0.834931517082039,0,"l_max",47.3092693135439,10.7793271853644,2.89844130984244,6.12658227848102,22.7848101265822,6.86099776355224,40.2357282233452,6.12658227848102,22.7848101265822,7.38732,15.6149526449886,"juvenile","larva"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Actinopterygii","Perciformes","Scombridae","Scomber japonicus","larva","postlarvae","1","Yes",3,0.996677740863787,0,0,0,0,0,"NO",7.38732,6.28564,5.27648163329221,0.054908579464867,0.847507569658184,0,"l_max",64,26.1,1.76989569615877,2.76546202524808,40.78125,4.39220154755559,41.6594065656566,2.76546202524808,40.78125,7.38732,11.5426875,"juvenile","larva"
"McHugh1952","McHugh, JL","1952.0","N Pacific","NE Pacific","Baja to northern CA",32.5,-121,"Jun & Oct",1949,"301","juvenile, adult","Estimated: study estimated and the synthesis effort considered accurate","2–5 yo","Estimated: synthesis effort estimated based on N Pacific age and growth curves (Xu et al. 2014)",68.4,6.5,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)",37,105,"Estimated: synthesis effort estimated using historical catch data (ISC 2006)","Barb Muhling pers. comm.: proxy historical data on NE Pacific fish sizes","ISC (2006)","Actinopterygii","Gadiformes","Merlucciidae","Merluccius productus","larva","postlarvae","1","Yes",45.6015,15.15,0,0,0,1.3,0,"NO",7.38732,6.28564,6.49748619084254,0.0486430765926478,0.837947923926827,0,"l_max",91,34,4.17687054297856,4.58996762964677,37.3626373626374,4.58996762964677,37.3626373626374,4.58996762964677,37.3626373626374,7.38732,8.11793406593407,"juvenile","larva"
"Monaco1888","Prince Albert de Monaco","1888.0","Mediterranean","Mediterranean","Mediterranean",34.061761,19.209595,"Sep",1888,"none reported","adult","Estimated: synthesis effort estimated based population age structure and growth curves for N Atlantic (Santiago & Arrizabalaga 2005), picked adult","1–8 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and likely FL range for this study",40,110,"Estimated: synthesis effort used previous FL range reported for the same region (Goni et al. 2011)",NA,"Used Goni et al. (2011) size values; growth estimates from Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421;","Actinopterygii","Stomiiformes","Sternoptychidae","Maurolicus muelleri","none","adult; juvenile","0","Yes",0,0,20,0,0,0,0,"NO",7.75767,6.39634,5.03513221969598,0.0826074375229732,0.83924115783412,0,"l_max",8,2.9,2.32352760800302,29.0440951000377,36.25,24.7947748227462,42.8309830230011,29.0440951000377,36.25,7.75767,96.970875,"adult","adult"
"OrtizZarate1987","Ortiz de Zarate, V","1987.0","N Atlantic","NE Atlantic","Bay of Biscay",46.986108,-5.407589,"NA",1968,"97","juvenile","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)","1–5 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",52,90,"Measured: study reported FL range",NA,"Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421","Actinopterygii","Perciformes","Carangidae","Trachurus trachurus","none",NA,"0","Yes",41.71,43,1069,28.1,0,42.4,120,"NO",7.75767,6.39634,4.8924695405584,0.0638402681199028,0.821448199078749,120,"l_max",70,23.9,3.0434055401226,4.34772220017514,34.1428571428571,2.83716522622231,39.0625189036153,4.34772220017514,34.1428571428571,12,17.1428571428571,"juvenile","juvenile"
"OrtizZarate1987","Ortiz de Zarate, V","1987.0","N Atlantic","NE Atlantic","Bay of Biscay",46.986108,-5.407589,"NA",1968,"97","juvenile","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)","1–5 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",52,90,"Measured: study reported FL range",NA,"Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421","Actinopterygii","Gadiformes","Gadidae","Micromesistius poutassou","none",NA,"0","Yes",11.64,12,173,4.5,0,19.8,160,"NO",7.75767,6.39634,5.85376539042061,0.0598651604979582,0.834431124928461,160,"l_max",55.5,15,0.75,1.35135135135135,27.027027027027,5.26583961010191,21.1528577758086,1.35135135135135,27.027027027027,16,28.8288288288288,"adult","adult"
"OrtizZarate1987","Ortiz de Zarate, V","1987.0","N Atlantic","NE Atlantic","Bay of Biscay",46.986108,-5.407589,"NA",1968,"97","juvenile","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)","1–5 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",52,90,"Measured: study reported FL range",NA,"Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421","Actinopterygii","Stomiiformes","Sternoptychidae","Maurolicus muelleri","none",NA,"0","Yes",11.64,12,73,1.9,0,0.8,40,"NO",7.75767,6.39634,5.03513221969598,0.0826074375229732,0.83924115783412,40,"l_max",8,2.9,2.32352760800302,29.0440951000377,36.25,24.7947748227462,42.8309830230011,29.0440951000377,36.25,4,50,"adult","adult"
"OrtizZarate1987","Ortiz de Zarate, V","1987.0","N Atlantic","NE Atlantic","Bay of Biscay",46.986108,-5.407589,"NA",1968,"97","juvenile","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)","1–5 yo","Estimated: synthesis effort estimated from N Atlantic growth curve (Santiago & Arrizabalaga 2005)",72.9,NA,"Estimated: synthesis effort estimated from ICCAT data and reported FL range for this study",52,90,"Measured: study reported FL range",NA,"Santiago & Arrizabalaga (2005): https://academic.oup.com/icesjms/article/62/4/740/675421","Actinopterygii","Clupeiformes","Engraulidae","Engraulis encrasicolus","none",NA,"0","Yes",8.73,9,60,1.5,0,4.6,130,"NO",7.75767,6.39634,6.72879463123401,0.0483216472803161,0.849129133329125,130,"l_max",23.5535435247491,11.4234686095033,1.76651576435618,7.49999999999999,48.4999999999999,12.2660925374482,48.3115500472468,7.49999999999999,48.4999999999999,13,55.193393666393,"adult","adult"
